"gene_id"	"Vegetative_PA"	"Streaming_PA"	"Mound_PA"	"Fruiting_PA"	"length"	"Vegetative_SW"	"Streaming_SW"	"Mound_SW"	"Fruiting_SW"
"220"	"DDB_G0267716"	0.436709375674058	40.57009323359	34.5846643252441	17.1835077280063	1530	0.0459087	3.979755	3.18924	0.5416735
"221"	"DDB_G0267718"	18.5763500836529	69.1028290135765	83.9540864546842	55.1712337159456	1779	1.130518	12.78215	9.781025	5.44763
"222"	"DDB_G0267720"	22.1382229763735	12.9364352895124	23.8608612085155	26.2940109805783	1053	0.639093	2.26507	2.704555	2.46358
"223"	"DDB_G0267722"	43.3355218009052	66.2513668150138	72.0174596847949	42.9399731519578	690	6.49274	5.02558	4.43526	3.891595
"224"	"DDB_G0267724"	0.217787124566369	0	0.587776113038948	0.517695464766614	2730	0.0631733	0.05782685	0.03463835	0.02261045
"225"	"DDB_G0267726"	38.9443543063157	4.32961539829465	0	0	525	314.272	8.74413	4.00515	3.35478
"226"	"DDB_G0267728"	166.241083660443	18.457388143582	27.0035198747913	1.73648989903455	528	123.793	5.5508	2.855995	1.30675
"227"	"DDB_G0267730"	353.528985103914	1342.68607854654	1157.00265656216	1753.72406077753	3429	10.238645	47.1425	43.7834	59.19
"228"	"DDB_G0267732"	50.3260048252559	70.1539305207019	46.1809873271944	16.6026888602484	6147	1.63677	2.533075	1.517535	0.8831235
"229"	"DDB_G0267734"	3056.20459273858	245.34588833712	119.461926270592	52.6106188691382	873	71.6237	18.53095	8.597625	5.950755
"230"	"DDB_G0267740"	0.312569889557074	0	0	0.203884042966054	2616	0.01602145	0.009360025	0	0
"231"	"DDB_G0267742"	0	4.9470282821846	5.18474382191529	0.794500198736689	2334	0.06125755	0.627452	0.136397	0.0652812
"232"	"DDB_G0267744"	60.4337641544093	50.2279960446276	63.9673063263488	19.5543395056565	1290	3.07746	5.57384	9.31249	1.915955
"233"	"DDB_G0267746"	201.059519102569	627.221023459692	529.061510656717	1005.24161229841	1608	0.515365	54.1678	44.1164	31.4634
"234"	"DDB_G0267748"	1.15052628097795	77.1758217238007	153.311663930548	5.97718460566188	1935	1.306995	3.04227	8.80729	0.461387
"235"	"DDB_G0267750"	0.284174101142208	0.893862857047607	4.77769694756126	0.599797869211001	2937	0.124175	0.3882285	0.3904495	0.08039505
"236"	"DDB_G0267752"	1.80946272480425	3.05855146528205	1.17921325350406	2.53899308544203	2325	0.5183725	2.103615	0.3603615	0.181151
"237"	"DDB_G0267754"	10.7614066891668	101.58893846263	81.7698638383731	34.6342365434226	1389	0.4817615	8.263465	9.26004	2.408655
"238"	"DDB_G0267756"	19.8663875478541	11.7642300285593	8.06273558093759	3.98148503791226	546	21.3683	1.58122	0.7633545	0.342347
"239"	"DDB_G0267758"	3.5687331486243	4.45267805897791	3.65285387431013	3.71384047318672	2637	0.372097	0.536277	0.278106	0.232622
"240"	"DDB_G0267760"	28.5876008884555	74.5953146870781	62.7461388892302	23.1430203685712	3102	1.87779	3.99565	3.10298	1.276685
"241"	"DDB_G0267762"	0.858064710508176	1.17347281496087	0.661427047269259	0.852695487983172	1635	0.1471905	0.2722145	0.03114315	0.02885785
"242"	"DDB_G0267764"	0.539558225235455	281.972392083161	237.78082336956	93.3057211738031	1227	0.09053	1.156563	4.774525	0.7028425
"243"	"DDB_G0267766"	1.27556048529247	1.10411890422116	1.91836530924112	0.143134282657154	2298	0.4818955	0.3728215	0.0757852	0.0978893
"244"	"DDB_G0267768"	14.262790363941	9.67826335791522	7.11203745357957	4.51492497334678	990	4.615915	2.715415	1.317125	0.708771
"245"	"DDB_G0267770"	0.75726321539022	4.05841570158378	6.82547221654018	9.7187268156583	1593	0.10517165	0.10897285	0.0835346	0.291855
"246"	"DDB_G0267772"	0	35.0994232147786	85.977504962113	91.9614638061265	237	0	0.625585	1.577343	7.553635
"247"	"DDB_G0267774"	27.0943898401214	41.3669628908816	44.963194630132	28.6955141831991	2070	2.16909	3.20824	2.42342	1.2650845
"248"	"DDB_G0267776"	967.588508869457	610.298186991011	539.632325186485	274.795623582976	4281	7.5038	16.2811	15.48045	8.076495
"249"	"DDB_G0267782"	0	0	0	0	141	0	0	0	0
"250"	"DDB_G0267784"	38.2646946054383	156.207951324172	139.401560196266	132.863631732414	1764	3.394285	3.23408	2.141515	2.17189
"251"	"DDB_G0267786"	120.75314878554	33.6613930461472	34.2785122100681	30.4363602779187	1587	10.30146	5.695745	1.698185	2.03491
"252"	"DDB_G0267788"	389.186864523398	302.530854845358	221.496711596036	550.98401983039	840	5.38264	28.4475	27.7408	41.6315
"253"	"DDB_G0267790"	6.14782606229076	95.500902547726	10.1417169421549	2.73460992428315	363	46.08635	284.8465	38.65755	7.235435
"254"	"DDB_G0267792"	0	6.47625420617361	37.5880047795659	1059.26923618406	1380	0.1192229	6.458445	4.289495	25.3324
"255"	"DDB_G0267794"	16.5649044286004	7.50504737721951	3.63496715928676	6.90103986456667	1923	1.89067	0.834	0.596843	0.4730885
"256"	"DDB_G0267796"	77.9192959810717	135.360341602529	139.14934265933	70.2286326928439	2778	5.26348	10.80935	7.3444	4.28687
"257"	"DDB_G0267798"	112.408712787238	122.362253436318	150.668085903966	174.453719540993	3168	2.44654	7.15574	5.32518	6.69022
"258"	"DDB_G0267800"	6.79760631461247	41.9712769527248	48.4318960256866	33.2321912381889	1866	1.1796845	1.94935	1.83098	1.196475
"259"	"DDB_G0267802"	0	3.94736929992193	0	0	156	2.943605	4.914995	0.3228	0
"260"	"DDB_G0267804"	126.868583301242	37.7793146304912	22.4698701152489	23.4685554966993	2970	1.928215	2.90611	0.963574	1.101895
"261"	"DDB_G0267806"	0	4.84169091130803	23.4108628096009	19.2128144641174	129	0	0	0.5436975	0.6470215
"262"	"DDB_G0267808"	2.10968348133034	33.5371269342978	37.8539376920885	17.8169305399501	1998	0.4256995	0.4074975	1.241165	0.7633385
"263"	"DDB_G0267810"	8.26699562961672	29.9393648511771	31.8781514215472	14.6873294909199	2313	1.538551	3.41176	2.475655	0.683694
"264"	"DDB_G0267812"	0	2.98386515094055	2.84693752226195	9.18458065443886	810	0.02519645	0.2275425	0.476116	0.7082235
"265"	"DDB_G0267814"	1.46900503572314	15.6738916847591	10.6303379928167	7.53432277450447	1605	0.4471655	8.727495	3.42759	0.707646
"266"	"DDB_G0267816"	13.5512045986802	34.8455362288054	66.7055762969821	111.031297441786	1077	1.528195	22.5249	14.42625	9.40524
"267"	"DDB_G0267818"	39.536607258219	3.60841268924211	2.62362202796874	3.85836786832989	3783	1.1737635	0.9436105	0.184951	0.308259
"268"	"DDB_G0267820"	1.27888421646756	0	3.2603310113124	2.24179507904785	1098	0.8115175	1.949075	0.8634605	0.553496
"269"	"DDB_G0267822"	14.4950143620655	9.16608620147852	14.0198905583326	7.7761647899994	1098	5.126795	6.9853	3.4092	2.044765
"270"	"DDB_G0267824"	12.4511966391985	1.27061362176991	3.24881509510156	4.39848682938407	1509	3.36618	0.769086	0.2668185	0.4755155
"271"	"DDB_G0267826"	0	82.4597244348339	61.4834376443213	13.078112877681	1572	0.197771	4.21698	3.16103	1.43085
"272"	"DDB_G0267828"	4.23944284281254	177.372713672081	160.114315866126	37.3497691293397	2484	0.6188215	6.557205	7.06128	2.13682
"273"	"DDB_G0267830"	3.64254047212179	68.4908432805414	66.1564953582262	11.1093321037808	1977	1.0031315	3.09501	2.407385	0.388485
"274"	"DDB_G0267832"	14.5051121243013	48.7371440599337	112.898108477128	76.2807534723036	1998	0.5616525	3.562615	3.024075	9.017665
"275"	"DDB_G0267834"	57.864651384801	9.33361302786051	12.8117596486639	20.1736032698833	1353	1.507995	2.065	1.905265	2.913435
"276"	"DDB_G0267836"	7.93119429382094	30.1015821563594	44.0261247850123	42.9784304953016	1695	0.609677	2.02282	2.01421	2.39777
"277"	"DDB_G0267838"	20.4895640671815	206.153268029119	302.338133690231	323.944272717531	645	10.970995	88.32635	107.01	72.2454
"278"	"DDB_G0267840"	12.6416823848847	432.552370484977	324.378840579917	257.766338888457	4299	0.0301939	25.2371	17.23115	14.985
"279"	"DDB_G0267842"	4.06609769154707	31.8218339338329	31.9703360437689	40.9491133161246	921	0.231463	1.812555	2.393955	7.89588
"280"	"DDB_G0267844"	0	724.269172998134	404.095133058756	672.450270817875	879	0.056397	73.18845	79.0555	137.2725
"281"	"DDB_G0267846"	183.650716426012	85.4454736096905	104.209194466023	51.9619365421406	861	4.60215	45.931	9.587195	4.992965
"282"	"DDB_G0267848"	59.4531783619982	9.44460547200385	10.1497616967212	34.8411886953146	999	5.912755	2.72314	3.161825	7.373275
"283"	"DDB_G0267850"	4.11096912310071	1.02159120851592	1.34945900229417	5.19378559747826	1857	3.804935	2.190855	0.706302	0.803855
"284"	"DDB_G0267852"	5.55567550157472	13.398375735932	10.4707472364978	10.6450456777765	651	14.7095	9.375805	6.852475	2.78414
"285"	"DDB_G0267854"	193.452357288745	804.26335544107	500.849045819781	261.445682245144	3192	3.69065	25.99975	26.83335	12.323
"286"	"DDB_G0267856"	0.23802860267534	7.47484723360431	10.940470076188	6.37682359463308	2493	0.09848255	0.5274235	0.606763	0.345858
"287"	"DDB_G0267858"	5.28514271603154	1.83476359395936	4.24133491663607	3.4863755614199	2496	0.4752895	0.7701465	0.4861655	0.145886
"288"	"DDB_G0267860"	0	26.1503684474848	47.852188425281	27.4886773189955	642	0.111045	9.490375	10.27053	1.72769
"289"	"DDB_G0267862"	0	2.28952884669862	3.77776222338977	17.422052570135	870	0.199733	0.3541595	0.13986115	0.3207455
"290"	"DDB_G0267864"	0	2.95113491740212	3.9629552882469	6.54610757591876	951	0.30698	2.6508	1.0060945	0.3743745
"291"	"DDB_G0267866"	167.392070408557	371.974552381445	186.415284918805	47.4037840591491	387	68.38245	321.668	131.1135	26.91905
"292"	"DDB_G0267868"	0.415065694351933	0	1.31150752456713	93.4005210750188	1971	0.07465265	0.10483815	0.03992155	18.2297
"293"	"DDB_G0267870"	30.077850519506	68.1726726709128	69.0925231271353	204.518434144371	1068	4.06417	13.5132	10.06308	14.02305
"294"	"DDB_G0267872"	1.17675631651493	3.03613983162852	4.32451868996714	5.30765510741434	2043	0.4409115	0.237711	0.07213625	0.10668325
"295"	"DDB_G0267874"	9.8390673257884	5.60202538253465	12.2700045513334	19.650162067149	1953	0.401812	1.2339625	0.3635535	0.609743
"296"	"DDB_G0267876"	1.04919742805654	0	0	0.58866718968709	561	1.903815	0.5945815	0	0.1755795
"297"	"DDB_G0267878"	0	0.662545482348386	2.74421802849676	5.77996286621464	2850	0.11040675	0.0676856	0.09550695	0.187674
"298"	"DDB_G0267880"	0	1.13738068899663	2.62399242595265	0	570	3.154025	3.886765	0.70206	0.4162425
"299"	"DDB_G0267882"	116.204211925248	177.278476106883	208.045159956491	146.909388996246	1614	5.997725	19.66655	19.1786	23.02195
"300"	"DDB_G0267884"	9.48448678928417	41.5685885002069	43.5031098369853	18.2754036469443	1941	0.9061685	9.83946	3.686195	1.129685
"301"	"DDB_G0267886"	6.2940725619022	6.3395215011523	10.4886686872632	5.48771698144919	1692	0.6584365	0.892031	0.359258	0.4922215
"302"	"DDB_G0267888"	4.52015373230439	127.166198455328	49.6645258394046	43.7169839403877	3495	0.02802695	8.458745	5.957855	2.75851
"303"	"DDB_G0267890"	78.134128746078	35.4083494508759	122.354384461676	138.445772019798	1242	3.12391	6.655425	5.083985	6.30902
"304"	"DDB_G0267892"	47.9336537246568	67.6748854563243	130.127712779744	143.02034577823	2577	1.76644	5.48905	4.46348	7.91595
"305"	"DDB_G0267894"	157.766074221026	183.962803924204	236.313652710805	155.772684460656	675	6.429505	97.15695	36.7948	39.8632
"306"	"DDB_G0267896"	2.80175856107337	6.15757653949974	6.09925374668878	13.3958963519244	627	0.07491355	5.55418	2.017925	5.582255
"307"	"DDB_G0267898"	2.76722567429902	197.616002336352	126.151825159512	757.092233529865	1308	0.00683235	2.21209	20.97425	32.5904
"308"	"DDB_G0267902"	13.2125879558678	117.027071718256	143.612818073151	206.865639387372	2535	0.20600175	6.737945	4.46915	8.86037
"309"	"DDB_G0267904"	5.27425026203337	81.157737997823	118.006074588743	4.92930262312584	3267	0.991374	2.72943	6.100735	0.2864105
"310"	"DDB_G0267906"	222.314684511342	65.3478012239647	73.4527947499963	46.9262962923365	1317	5.937535	15.4389	8.879375	6.22811
"311"	"DDB_G0267908"	4.66090585375643	27.6542800730598	27.6384191905107	202.877606563015	300	246.0085	42.3142	34.209	100.9942
"312"	"DDB_G0267910"	32.2247964476485	46.4583768942727	21.2154615368799	15.758642863156	1614	1.29709	6.749855	3.06517	2.364855
"313"	"DDB_G0267912"	0	0	0	0	159	0	0.572065	0	0
"314"	"DDB_G0267914"	6.17157954789313	23.4199357116292	23.1903477137202	13.6300153193767	1554	1.15309	7.2944	2.78298	2.50744
"315"	"DDB_G0267916"	1.44336726498819	23.1240308885638	23.8318152887271	4.79921374282232	3264	0.56882	2.15997	1.373055	0.233671
"316"	"DDB_G0267918"	1.81413571495764	23.472369177838	28.5070680812212	16.0571780070158	2514	1.5958445	5.653075	2.649315	1.2179715
"317"	"DDB_G0267920"	0	0	0	0	372	0.3312955	0.0648175	0.0631645	0.05769
"318"	"DDB_G0267922"	0	0	0	0	273	0	0	0	0
"319"	"DDB_G0267924"	292.116860494478	1568.50333854935	1531.64469065754	1162.84434925195	3330	4.376585	38.9177	53.17155	28.8129
"320"	"DDB_G0267926"	0	0	0	0	132	0	0	0	0.3429115
"321"	"DDB_G0267928"	109.502208463212	18.1029949467071	12.8032559249861	31.88787983705	1110	19.2724	29.31065	15.7373	4.03396
"322"	"DDB_G0267930"	51.5196689842405	7.61358221673815	31.406356076862	91.3185314232732	252	394.8275	119.6835	52.039	19.47405
"323"	"DDB_G0267932"	0	8.27315938461425	6.88809156959601	0	156	22.67665	23.6509	35.86215	19.43365
"324"	"DDB_G0267934"	0.368174369391908	452.145527028624	120.572560108784	32.001320414232	1593	0.0112887	16.7449	12.35685	2.55603
"325"	"DDB_G0267936"	0	0	0	0	246	0	1.543945	5.769335	4.316305
"326"	"DDB_G0267938"	3.05359335493802	18.7430626899853	13.3942562719272	5.19984501162905	3546	0.256206	0.6677575	0.394379	0.1799145
"327"	"DDB_G0267940"	4.69497617146413	10.3011660120161	28.9575378670984	137.405205464738	1620	1.3387535	14.76275	12.9245	38.5108
"328"	"DDB_G0267942"	116.369431774605	445.257189186643	355.663565326337	254.949277627393	2697	1.52415	20.117	15.58085	16.58055
"329"	"DDB_G0267944"	0	4.21717966024748	2.70693416920887	6.41037362237125	153	0	0	0.3187705	0.3347335
"330"	"DDB_G0267946"	11.9694369471825	44.7217535867237	7.21284175361097	24.542848385351	195	2.41924	2.99919	1.92637	3.72464
"331"	"DDB_G0267948"	106.801766307619	47.584258733637	65.8796422274779	104.149407991879	1065	8.47102	12.3581	8.03824	10.185805
"332"	"DDB_G0267950"	34.8794419013938	167.954303842506	137.244225188282	50.4479564992617	903	4.943865	18.13555	18.9714	5.67941
"333"	"DDB_G0267952"	36.8434224382836	118.817014602545	91.3383996768031	22.150802716285	831	2.03381	34.9015	16.51525	3.48599
"334"	"DDB_G0267954"	1.24927262122274	2.28679245410352	1.18355247315191	2.48291093744354	1302	0.6267675	1.360125	0.705466	0.204607
"335"	"DDB_G0267956"	884.043966830162	442.313753450883	376.547643427915	206.123967663289	999	11.3742	44.37115	43.22935	17.09075
"336"	"DDB_G0267958"	27.7902857553131	66.0248154408362	74.0189660523247	3.07275900878833	2190	4.40564	4.82973	7.461355	0.4951095
"337"	"DDB_G0267960"	5.28412445317351	8.11540446968141	14.0081471857452	3.56976216931534	2736	1.136762	1.843555	0.4721295	0.363815
"338"	"DDB_G0267962"	47.7952561397432	183.240300018579	150.441647034772	51.4255878578922	6744	1.4949	5.45989	3.34593	1.5108
"339"	"DDB_G0267964"	0	0	0.886086981148265	398.239885156926	378	0	0	1.006976	29.7957
"340"	"DDB_G0267966"	713.467317591096	289.965179489717	693.949154242186	671.826002301408	3030	10.44555	6.654695	11.10015	26.51515
"341"	"DDB_G0267968"	0	3.1420898957652	6.41908981807314	3.04429952535803	1698	0.298875	1.5148	0.557061	0.13583745
"342"	"DDB_G0267970"	0	11.7707437060452	14.8259095095514	5.28596729327637	162	1.270595	3.034	0.313331	0.3325665
"343"	"DDB_G0267972"	0	0	0	2.78819634927611	273	0	0	0	0
"344"	"DDB_G0267974"	65.6786682967385	10.9854997739055	7.84378187334953	6.60554132292722	2865	3.84317	2.41262	0.658789	0.544476
"345"	"DDB_G0267976"	29.6459101270215	159.796973334649	179.825408225999	64.687526020776	987	5.77587	54.3557	29.9401	12.5306
"346"	"DDB_G0267978"	283.169077119907	1087.6518724225	995.074280081259	419.363486024305	3318	5.93553	27.5381	30.60735	15.3788
"347"	"DDB_G0267980"	69.4119618735149	15.7842185962988	21.3460245566147	11.0730797753873	1278	1.25961	1.5745	1.38923	0.937369
"348"	"DDB_G0267982"	274.183677435924	555.562504895996	350.434575967134	159.486659105854	3666	5.69393	19.924	13.81615	6.42581
"349"	"DDB_G0267984"	65.6830362314789	107.7018068899	88.5408810393824	23.986921851614	1560	4.131625	20.86775	10.245355	2.87621
"350"	"DDB_G0267986"	0	1.03332697011888	0.77336762894368	1.70534967922126	1875	0.00486794	0	0.0265356	0.310348
"351"	"DDB_G0267988"	17.5345467721762	33.4274777278938	26.0085140560512	14.990681733041	999	0.736408	3.24387	2.98144	1.362125
"352"	"DDB_G0267990"	264.821351557714	749.067074088337	795.133014842396	931.123920235916	390	7.341065	27.24155	39.46295	56.80635
"353"	"DDB_G0267992"	75.7801420773976	238.104047293518	351.265078842834	383.690016906732	789	3.147245	11.7303	14.7543	9.080675
"354"	"DDB_G0267994"	154.475696313765	545.008085524095	453.612443033452	254.715442840908	1227	12.1969	46.475	48.30865	28.6629
"355"	"DDB_G0267996"	48.6700250081089	78.9087329790777	100.64426182261	24.3462729102259	1230	3.44666	7.49393	10.12009	2.810555
"356"	"DDB_G0267998"	0	620.84801589982	607.352344272542	75.7195983839163	804	0	5.661605	52.32895	27.0229
"357"	"DDB_G0268000"	1.73524522841067	10.8216390685376	10.4394551911967	8.50761183026068	1659	0.888311	250.596	6.94651	3.682785
"358"	"DDB_G0268004"	329.368849548154	214.348701533374	192.287492637778	89.6196130519535	1380	11.5186	33.6646	25.2219	9.073975
"359"	"DDB_G0268006"	23.2884748335506	43.8689640024183	31.8843384012813	754.409396513392	435	6.097545	21.306	8.68319	91.5298
"360"	"DDB_G0268008"	12.8744036739319	6.39987815094177	9.82680604535603	38.7302180180949	1296	1.49499	1.793235	0.701478	7.035775
"361"	"DDB_G0268010"	0	46.4684194506374	104.306534369933	285.31462261674	753	0.3621105	0.351737	3.6452	22.70255
"362"	"DDB_G0268012"	11.589750146293	159.834048560869	168.842315748466	114.8706735116	1149	0.205705	11.54635	16.37075	2.682255
"363"	"DDB_G0268014"	22.81132842636	95.1523261556485	81.4271240879637	64.7419488251627	2094	1.285455	4.96498	3.28613	1.343145
"364"	"DDB_G0268016"	8.3589824138616	45.6400133785578	48.9414550073748	88.0674170062721	237	49.4621	75.72555	2.9254	4.821865
"365"	"DDB_G0268018"	34.915720272348	52.9323852139023	37.4089964370413	10.3299545464545	1596	2.24926	9.831735	2.244545	0.64071
"366"	"DDB_G0268020"	492.634940199039	207.598560103923	200.627531431823	375.575733004694	1113	16.0443	15.024	13.11495	37.15085
"367"	"DDB_G0268022"	2.68247316377439	4.91026480933403	6.36496824431747	0.629187032484095	522	3.95212	2.941195	2.1876	0.455841
"368"	"DDB_G0268024"	97.3631345788098	383.679177011731	335.509990847995	212.741764456306	1488	3.729055	17.76785	17.52105	7.05251
"369"	"DDB_G0268026"	393.022405187381	2226.46131149844	4478.23126633272	4507.99062417222	669	11.77775	514.9035	571.718	429.5245
"370"	"DDB_G0268028"	1.11512479428928	166.234618743497	400.953308550664	17924.1410221452	2322	0.3426115	0.597881	5.11507	315.479
"371"	"DDB_G0268030"	19.2608763846867	5.81461396173735	9.19755611894533	7.90503615589664	3666	1.53304	2.389595	0.6101675	0.6965235
"372"	"DDB_G0268032"	0	26.8132126307111	23.1745308548643	21.7641551674866	261	5.12831	13.9778	8.34497	3.255065
"373"	"DDB_G0268034"	1280.12855850905	4068.19565872207	3228.0210326294	1705.43061328327	1365	35.1975	179.6295	273.34	116.286
"374"	"DDB_G0268036"	32.6697813311931	108.602484890559	251.642610049794	189.066036616133	804	2.526485	7.034785	8.470625	4.559515
"375"	"DDB_G0268038"	354.679178519438	249.997308612874	149.046385442368	92.2324146620612	363	284.4685	603.746	104.24295	29.18275
"376"	"DDB_G0268040"	15.9175893082339	52.6201859568876	49.6321230025347	14.2534296673407	996	6.567115	14.3342	10.2319	3.39306
"377"	"DDB_G0268042"	2203.20884127763	2141.92377724011	1421.1871023967	633.267021907688	591	264.9225	381.092	313.2155	80.02325
"378"	"DDB_G0268044"	251.296526254707	939.292818858642	871.183013821498	505.13721814065	1854	31.0312	102.42075	79.177	54.43265
"379"	"DDB_G0268046"	0	13.3756050743731	10.7791011145922	3.83125144845628	138	3.500335	26.53425	10.78755	4.26029
"380"	"DDB_G0268048"	1.01121004225472	28.6008520551978	21.9578419502403	8.12933643013043	579	10.98437	21.32355	12.1117	2.02282
"381"	"DDB_G0268050"	0	0.87906054922545	0.942645358103975	0	723	0	0.0189077	0.01796935	0.0168009
"382"	"DDB_G0268052"	298.772511408609	1017.09019871976	553.18990148262	696.383011193965	3105	6.455195	18.09135	14.19995	15.85395
"383"	"DDB_G0268054"	15.8957642846363	8.7481970794412	14.760735726125	5.3371170697578	360	2.08335	1.431345	0.6320445	0.1232345
"384"	"DDB_G0268056"	18.7423304373624	116.362224173345	171.146977242259	54.3771795120286	1440	3.521445	16.84685	11.8151	3.57153
"385"	"DDB_G0268058"	0	0	0	5.17948017384701	966	0	0.0125981	0.05975585	1.15046
